200nm,210nm,220nm,230nm,240nm,250nm,260nm,270nm,280nm,290nm,300nm,310nm,320nm,330nm,340nm,350nm,360nm,370nm,380nm,390nm,400nm,410nm,420nm,430nm,440nm,450nm,460nm,470nm,480nm,490nm,500nm,510nm,520nm,530nm,540nm,550nm,560nm,570nm,580nm,590nm,600nm,610nm,620nm,630nm,640nm,650nm,660nm,670nm,680nm,690nm,700nm,Class
0.9889192049234666,1.0,0.8392512469025498,0.5062086060211246,0.9780644618219685,0.9430814262024829,0.6853580297681415,0.9515196100012137,0.9684019461663304,0.9727691361907257,0.7387277126451137,0.9301185548236751,0.9299346415875157,0.8058153578384738,0.8672444429465558,0.6854441894852701,0.351430481252724,0.21166029654766796,0.09939685716930059,0.10065615035336947,0.11703577852544411,0.01758521803271902,0.03779242094677099,0.0555509247705483,0.08501899495854531,0.07524895112827734,0.08296023636356689,0.018060377398092773,0.07180777292483059,0.06669557054791628,0.012608891683912278,0.0823004095002148,0.0,0.12321627601645449,0.11584875984319289,0.0,0.0,0.34923059033886017,0.4558879517771432,0.3319224659516811,0.09764564622338291,0.6471977421162005,0.10871565253121687,0.638617645958981,0.6147745598708514,0.14692096465266757,0.18949160694544948,0.5278454397600121,0.11732615767659041,0.3955499379154138,0.5788229809290805,0
0.783064635123857,0.6326264424072865,0.5613275879860362,0.5100601143513062,0.950515699694333,0.9094513969429163,0.7159035340494028,0.9565071063629078,0.9398021558236693,0.9471164769045642,0.713122906715334,0.9520362189122782,0.8924284368752058,0.8263252510488666,0.7702927007798077,0.5136537255150594,0.23099165753323286,0.08146274082815229,0.0,0.07667217130143565,0.011583227304062235,0.020057815419206745,0.008515907677903632,0.033338834223672474,0.06010431010126718,0.06259749659955118,0.03741426825840161,0.0,0.04656880800236285,0.028564425910781465,0.029758675667395276,0.023057326858909356,0.011803479396762899,0.056777468550752726,0.09121244805707979,0.01691713995190086,0.02186128028525882,0.0,0.37108680239669106,0.21758914281953523,0.12124928266256822,0.48074374180677626,0.12409613072227896,0.1000275442844693,0.3150309425580851,0.013615758673701975,0.0,0.26840652405274645,0.1266901708493773,0.3885570169994651,0.20983233381117228,0
0.5696576285469046,0.797935460117696,0.8479597256423705,0.5121831738199618,0.9193996963213982,0.9852185438853185,0.7123682808107071,0.9624288634184316,0.9511762703031276,0.9755873514901537,0.7230596348341233,0.9227032645999121,0.8831392806615994,0.7552837214730516,0.8272344074544236,0.8291068173106055,0.5400582604842025,0.17593633979750217,0.21113102299440661,0.09302050736746104,0.061267937497287844,0.10010037265523379,0.06882819260953982,0.10147619132350348,0.02594711103049962,0.13455982116686427,0.09378696461263133,0.034159891108110754,0.07396024824132054,0.05099742595792206,0.07085442374140573,0.06096427744113337,0.07338078544576987,0.10600488719075118,0.16654556763705902,0.15472249050332998,0.095617541924601,0.3719927365457695,0.20772318280475344,0.5834363627032766,0.1595501835503292,0.4336348919498024,0.06800320098981977,0.7904431153840906,0.7601606539233615,0.12261202610594626,0.24648349067541775,0.5945853450100445,0.23215354912248926,0.6272713746574758,0.6462227042085029,0
0.4166143575669299,0.8360747020705264,0.8572143725738685,0.553606233056084,0.9071640194969587,0.9209170571028759,0.7037438295464752,0.9416424574037884,0.9781563945852666,0.9816767786024211,1.0,0.9565301896493298,0.8946447833648605,0.7978791413648162,0.8404332060861246,0.6618857489620499,0.28817474669483356,0.08246436230894652,0.11573822077664096,0.17492631905133804,0.0,0.0846604437572662,0.07295129336898848,0.007413932108989586,0.03509137785758147,0.0341927729450862,0.08477948639963931,0.04115472891643234,0.08833493866623919,0.05412209641235332,0.08092075425238696,0.0507891651221413,0.07770409104613413,0.09167267487326167,0.06617953569684767,0.20511485574969615,0.08037245673522647,0.14355918893491942,0.21305969227269866,0.3284968856343293,0.16555581632228106,0.5433308520078975,0.20008946530143618,0.6707769210395566,0.5866383973264448,0.1410702007242689,0.13036971432908606,0.0829877910638282,0.08505395471548532,0.48330155604105973,0.5527897192497735,0
0.7222952506894847,0.6295025844004626,0.9466119490835464,0.5280011611835518,0.9016125465026461,0.9624997116963929,0.6965166959687161,0.9246916257713963,0.9614063840705049,0.9513382612508456,0.7042305651368822,0.9574330597870631,0.8949470531141271,0.8264774678814463,0.8339661382254053,0.5933283599077209,0.45729516097360734,0.1667730393431281,0.04260580702583708,0.06559406910294956,0.1118039332837884,0.07419514353861247,0.016299992647398717,0.06341770367612015,0.005451295347926752,0.08242820463492825,0.014020386852472054,0.02070803428306156,0.08674212968147019,0.05410298063460056,0.07161973129347972,0.06379366498457928,0.0759451917215532,0.12501339404108627,0.0743784280300478,0.1468990861301786,0.027018964704403743,0.21774500866869487,0.4105953445438488,0.46709536877688734,0.14990702348125431,0.5238967004609711,0.15386721692505562,0.3616873282264571,0.4952402368531583,0.12417178042963341,0.09367421164303845,0.48989139004241467,0.08237572766252066,0.6566070320493181,0.5469231317293437,0
0.6400466268057268,0.9056155168157465,0.6833668956917304,0.5455937827675401,0.9280780070154715,0.9601016383321742,0.7027421661585257,0.9407031322172894,0.98306876094986,1.0000000000000002,0.723513331418315,0.922853849331562,0.9568638572306333,0.890467536462007,0.7754247023421204,0.5838820838975428,0.26019847301036036,0.08179865057921186,0.07515254872471011,0.040952851506629286,0.06864724624712842,0.056586252266126874,0.05121657114383953,0.078619596278317,0.02297080537326755,0.07883418588613329,0.038667878016116035,0.023427268312014575,0.07959477051973589,0.031302444926479475,0.06346594972598915,0.05441294162985208,0.056789426993947976,0.10372871634182519,0.1801486950325778,0.08410352904122435,0.06229572726418105,0.16787853580397044,0.2535422082950177,0.36435674320697653,1.0,0.8014179098303252,0.08665016831591132,0.1781898740439414,0.6137417454644373,0.07718033334958808,0.1758910954112535,0.4384009505894907,0.058416329254250526,0.6979253508379367,0.8604678340667883,0
0.9030200752137353,0.9440912095298716,0.9208846759843028,0.5939195977331895,0.9198254832197384,0.9767542368685037,0.7107318030896362,0.9645769400722679,1.0,0.9892162322571264,0.7792578156531105,0.9922126131610497,1.0,0.8981517265822396,0.9660170675504594,1.0,0.39216526023351206,0.31099320339453473,0.19020794521533135,0.13658048632156589,0.10972466781343802,0.08451486017901907,0.0629720484480029,0.0945660189957965,0.10652507807684777,0.09071933650907976,0.08440548554792088,0.04657020252972634,0.08183148737241004,0.09723678757153728,0.09871961628048151,0.045048321883622115,0.07686669278577668,0.11574355870535383,0.13511161185069198,0.161931865943786,0.13642923023475773,0.33557093893936446,0.46065477065428106,0.8109326009756213,0.21749392973282558,0.7136259562846335,0.15082031610929492,0.8936220660921669,0.8194818457083815,0.12800190143016188,0.20576869943615003,1.0,0.18684332351764127,1.0,1.0,0
0.9380331858960116,0.7470574792295739,0.8469709682838749,0.5582510626343511,0.8968362843946796,0.9902502030808211,0.6897205837985445,0.9622998175897756,0.9539129432418366,0.9502742953590926,0.7394134917639784,0.9440061025853923,0.9153674824954744,0.7984220538255902,0.9480459972336552,0.5067928222449788,0.18250967240337224,0.2315874275918426,0.16570851439111878,0.09637293503899409,0.08498488763497306,0.07325854656640132,0.09048109395520623,0.10224293998142728,0.007890768041540035,0.04727676503393624,0.03269677376224152,0.049207060074634934,0.021716820921802847,0.061338305430408344,0.0514645786556835,0.084941342144504,0.08112785487998547,0.10583058574627566,0.03343884239462335,0.08725894404156544,0.0646558580225937,0.10583042581635527,0.44901379687343856,0.25564955664484035,0.20964929074087715,0.8935387372155223,0.09399288600105397,0.4614747765589289,0.5449707859277904,0.6844063210776253,0.20177919252411483,0.4479134792321952,0.1589026318744523,0.3656188777352197,0.6532834502713847,0
0.7130998608558896,0.9799397609554895,0.7283305862717937,0.5385336979610934,0.8894676104846276,0.9559271924828666,0.685822923122244,0.937273731720107,0.9644803229541573,0.9446935908261941,0.7431594904248867,0.9486517333648652,0.8901018930517864,0.7935741693350279,0.8419358713537475,0.5419989424398477,0.44305557457946554,0.19331573155847503,0.1419420638653212,0.1097466246288535,0.07505960004308368,0.09146677138860243,0.048055544278547226,0.06392351214167499,0.04131272224318381,0.08632200574955652,0.05238867011317943,0.057759200385442244,0.06044327190445342,0.055661959396949276,0.03691833053185196,0.03998016472932786,0.059835635796760656,0.12686130632868853,0.1986813046755198,0.11084458760705554,0.048043480399524476,0.28931376816051,0.18811871913524292,0.5244342755674196,0.11257929470151058,0.5960667254513284,0.15236363254538435,0.3542888468826513,0.6721109673988808,0.12373545965658314,0.07515116981304111,0.24762455064941424,0.05608433951657803,0.767545544594976,0.5706474331816169,0
0.9484154690274416,0.8679942947707158,0.6766632636286242,0.5828190382157685,0.9444195672750326,0.9425572554563101,0.6936377105863852,0.9568652958186318,0.9654796713648686,0.9531227863369409,0.7190253978205897,0.9329901297048773,0.9472395227043094,0.8408868674700171,0.7881080843317141,0.715820207017375,0.036032919419245094,0.24512106289798355,0.03335234247013265,0.06714253046800113,0.05666679459643006,0.017474802797603196,0.07569026900589323,0.029216058665007646,0.05378945110326294,0.7416203826350771,0.05407657964953262,0.025369779743641203,0.04369172308434009,0.07019241019568309,0.04701590695580314,0.01867000102799523,0.03457505505266575,0.13708829255540592,0.12178947306000304,0.09838990284310639,0.06873552516084085,0.19447808843351028,0.5544233474272766,0.5001439293389427,0.14925408664666476,0.7351331160143275,0.11866221696247012,0.31809675813199,0.5292779800918841,0.09287817034413413,0.14885699439326444,0.40127458227452306,0.1377827865236685,0.5730308472224452,0.5744088242440288,0
0.6714580184656783,0.7285609803625333,0.7882716972665442,0.5474931371909321,0.909143809773877,0.9685197287474419,0.7101955280001911,0.9562181198532462,0.9577494453236343,0.9780386963444331,0.7460748686685932,0.9039762024893426,0.9275101423671187,0.8484281469453556,0.7941938496138186,0.7826820771882379,0.2717029112810049,0.1780952930117195,0.11310998586463425,0.0825706508467222,0.05746333453260136,0.012962403110303292,0.08714458911422829,0.019932153596254797,0.023130338877686018,0.00827039309467359,0.02919175717453755,0.003836489843606343,0.09733154860536065,0.07044109934185769,0.043366159650612156,0.0976849740935797,0.06859716606700847,0.08682302933257288,0.0,0.2288354981528753,0.03187272973350812,0.07769240794237409,0.4339237206170581,0.7742722370818851,0.18679171256963184,0.6559125130952788,0.132738406836599,0.5895721566202576,0.6501084592769583,0.1044009148617494,0.15456203019512146,0.3925402670051032,0.09698246297860338,0.4177198768177418,0.32864667071945164,0
0.5963304924568824,0.6137878782468708,0.8222930513198073,0.583987887360488,0.9241947799124093,0.9431084650995017,0.6666834673911382,0.9468242866032507,0.9590499799387542,0.946230822855974,0.7367957665922117,0.9781788836268501,0.9146464877152727,0.822550906854126,0.7409042654855764,0.785085074928938,0.27824523428437153,0.13194320870101223,0.12516343367249613,0.10119696968470501,0.09952897284756142,0.09510301037145802,0.05517195154987145,0.033714302811416935,0.05504268416329362,0.06793413281892556,0.014532619893018003,0.04186836349782558,0.06170160580651369,0.046854820280139875,0.07039329929437688,0.06645936065109107,0.027994078385678807,0.11787368129458285,0.07049877127012182,0.2055409831832674,0.0517647672352861,0.24398081075830433,0.22764709432130292,0.7453574169855939,0.08364356801757711,0.6491949746970973,0.08015850720242484,0.29489772485534227,0.6114804426802686,0.13521356259530629,0.2158465710042497,0.13788562258746334,0.14870822788791763,0.6844357996071309,0.5958944889225808,0
0.4826631236706904,0.797802557536049,0.8342113220083998,0.5397138715978228,0.9163872774755978,0.9352427641406872,0.6905591546931161,0.9263770989536522,0.9597849475083157,0.9473050549398775,0.7180965682391782,0.9634424630978417,0.9444474775272893,0.8440234544066932,0.7279843685330698,0.5953700352960718,0.3907527047603139,0.1791526015911245,0.23999798259981614,0.09798729473229123,0.10132784030390712,0.048067644478953224,0.04855757180296238,0.03693260386443348,0.06207595474344736,0.07821303984002861,0.02591330727250392,0.00371123263619539,0.03354670364174173,0.06123105250517823,0.035570464902370966,0.006300062350948918,0.7502594119202685,0.16440831455928787,0.09065543430113691,0.1570570774109898,0.08401078105786197,0.21412923385205207,0.42209366199372567,0.4105967087279335,0.1428557735263702,0.6147693263470161,0.08280081746748878,0.6234015445655647,0.5319835526329092,0.07053299215537681,0.1720014205314503,0.24816565035441915,0.13657966453964143,0.45934131923745863,0.7522415735157755,0
0.46125089400929375,0.6105857876385532,0.7365978989155034,0.4198128880139064,0.8574532425063978,0.9167767216731597,0.6571736351265183,0.9364050221489796,0.9425005072960646,0.9112325116166019,0.7005829948551183,0.8326597763232371,0.8727067368496799,0.7664998091047185,0.6450954494672305,0.5469432577539856,0.05979227935476651,0.021790616747170144,0.0772831142624352,0.0010165922091512486,0.04859817287954632,0.0,0.0,0.0,0.0,0.034399089981473494,0.0005841007944322532,0.00452534933065997,0.03012625152342139,0.0,0.04912244799468947,0.03447948091584068,0.06890903454597247,0.03139401526011358,0.03623012659025633,0.04532162350257821,0.07031711367958116,0.06395600798189571,0.03526687184932947,0.43778433535298805,0.06897747286268396,0.4895709521298326,0.08819047486537146,0.05824135465207392,0.36839177628540865,0.04016390922124638,0.09754581847785197,0.32892658325018204,0.029321921352130784,0.27909131271991183,0.21894404196659806,0
0.42849780073698096,0.8002639136793781,0.64834030272479,0.6007937446326213,0.8586852376880062,0.9570685662625835,0.7041389109030877,0.9351797328683683,0.9262280032348569,0.9548562375265847,0.716072096117958,0.8786621833414859,0.9167934347286766,0.8247819850619544,0.91414912553113,0.5063238477260522,0.14514870534259103,0.14322609715835788,0.11742354234109219,0.1195378419252329,0.14281563404190495,0.0953614489206969,0.05233456388399619,0.06023584500019803,0.031171507508290924,0.060484857171176805,0.016875841170580712,0.025152333721450683,0.06884532537130501,0.08351420741835455,0.05198703960497108,0.0528278914080083,0.050624150525787184,0.08324395423916117,0.06169824570615918,0.17980556530212027,0.046353122674780825,0.10570133190930245,0.3947959370225265,0.6035012778688347,0.11457948122287559,0.4860540219499245,0.12039242769341497,0.20857257826969955,0.45523710444813065,0.12394560514807618,0.17485029115958128,0.6298185144633236,0.07173891739191329,0.38372648617448274,0.6295745330649842,0
0.4413293643799475,0.7395401613400843,0.861482399729433,0.539129334376716,0.9073857450817362,0.9959461422403769,0.6951608219323391,0.9575727213273882,0.9779108898524901,0.9561723424236264,0.7165896685834773,0.9083884061150038,0.8395929077593578,0.913278849493915,0.727076670814254,0.6059033867550669,0.26063263790731517,0.19000639562763327,0.16345019175402895,0.11705330657784783,0.07493654597090016,0.05247529173539312,0.052493994338367336,0.03457720394389055,0.08268278834632009,0.06773933035718765,0.059825873685343686,0.03438448161138577,0.0887392715881202,0.05523015118676278,0.031938148708207235,0.05925122735751859,0.029187964288464784,0.08121206790697158,0.11219584108054209,0.17681433182652684,0.08186496019379612,0.2500995275904345,0.5116116869510855,0.48133659206189194,0.2346823009796031,0.6561843861211558,0.03959248251578697,0.5651509026737402,0.6023253700508426,0.13734205872501887,0.17751476678656028,0.3794370246785777,0.07317117674766127,0.4287019622879093,0.45706362103508247,0
0.7496258189820031,0.9467198721892477,0.7550233387910238,0.5032045443469672,0.9076986348557796,0.994120492229073,0.6685454133359304,0.931289844538783,0.954533311811334,0.9486799090725758,0.7169097722544449,0.8830612144562151,0.9272240371119145,0.831081515315448,0.6774546422640948,0.7917026571223299,0.43162460287348836,0.12067983322522062,0.18130997697164175,0.058549078447845695,0.10095560995229282,0.03172007994366825,0.10351334617892172,0.03341870882178258,0.04874669333345067,0.0412268548848761,0.0849433829013907,0.05320781587507214,0.09712824998270171,0.06946147190668416,0.044555760079380356,0.06813310266538988,0.04473603617343662,0.13190228967767326,0.1314493727131086,0.08353394805829431,0.11469673392429497,0.28302427388205437,0.0,0.5559604033039346,0.11535105324658203,0.40961671687082546,0.07587393691540652,0.34830775009916054,0.6148351036763379,0.05061871397480985,0.1580170304253768,0.5029707735845664,0.22940942710542142,0.2957145204852143,0.5334196701644222,0
0.663781327169161,0.9901461000085219,0.9069008401253558,0.5223289711400734,0.8611322548269565,0.9615541286224263,0.6642141855420243,0.9541346952660175,0.9592279312116802,0.9545092369405452,0.7056091924393805,0.9460036743503628,0.10518548705296638,0.21396524222850144,0.5796991985063189,0.6273496769433086,0.4395859185730391,0.27869283122275956,0.09865031987527709,0.05735675777229984,0.110749701238054,0.02667210346322704,0.05300142076436196,0.05941778226686577,0.07396529238194634,0.05444547182408245,0.03889788580461141,0.010683080684837526,0.052056064748554266,0.0477512640569595,0.06318349378953315,0.06991159573803142,0.025524315963785613,0.1368660620320777,0.08101835441622839,0.11456392595514632,0.05463431609104927,0.008981099103715778,0.4180893717685499,0.5474224062701322,0.12127018516967049,0.5715035467234377,0.12962176311991133,0.0,0.4871953364047468,0.12115866614787454,0.09976034704715692,0.45405566315250057,0.06647413959858092,0.5322287848181082,0.5812798555420795,0
0.675288412768246,0.7783155373144253,0.7714688179697061,0.48926327419874704,0.9278607344651475,0.9561329436482124,0.6858029659539261,1.0,0.9660627590288731,0.9498077903577851,0.7225901343963557,0.9613269194194226,0.9109081997899442,0.7460359984010713,0.8955631742805854,0.556433964215928,0.4484106977975456,0.24061959615404446,0.09914793197549558,0.13421691237625166,0.09709933079427237,0.08413377981052281,0.0578332602785303,0.019946955877728635,0.031101467371205404,0.07986054503682868,0.035974559581314895,0.017979236795572076,0.04970431321900521,0.059682194838648416,0.09501015033035454,0.02881492429520126,0.04549043189625005,0.1346504806143425,0.08798047713912377,0.13797554196223172,0.04346607697584879,0.2606398244100162,0.29564514570095574,0.5805773109813234,0.17904656440330943,1.0,0.13214045948493075,0.4608161208326401,0.5787008423039337,0.08368182898634888,0.16401302613608124,0.3523289765889004,0.14368152284505475,0.6626873673508382,0.4332803602012426,0
0.8283256237404263,0.7942934222920595,0.6276835219374686,0.5220361843217542,0.931511767983419,0.9715905720012976,0.6768382137330969,0.9399360896156843,0.9551991139869168,0.9512733560607464,0.6992872490598266,0.952037697821639,0.9501314285269707,0.7421990895420094,0.922607158466461,0.618991136909016,0.3918037401758543,0.17235520017804157,0.12882162822024604,0.09713498952141558,0.06788904567126443,0.09474668388376888,0.015412556561710342,0.03082272382857846,0.05786300184968553,0.04524657427405615,0.06077696795128521,0.04535153818620152,0.08578811933232891,0.0163741752402937,0.05864897775802927,0.07229920977634327,0.01313125840570753,0.11569050655278194,0.11514444720028805,0.0557198474761382,0.11067164389777677,0.24691158992281673,0.3913800404246114,0.32053956875169687,0.13824313937782792,0.27052525151385043,0.01917888587153653,0.41567801674798405,0.6933252109211043,0.10347807642319348,0.14779912181094532,0.370960113274667,0.08743428857487864,0.4267343342217185,0.6509924257264063,0
